source	year	id	url	suppfile	genelist	geneerrors
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table4.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table3.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table2.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table10.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table1.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/315/394421	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/315/394421		n	n
dnaresearch	2014	/dnaresearch/article/21/3/327/394723	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/327/394723		n	n
dnaresearch	2014	/dnaresearch/article/26/2/183/5419551?searchresult=1	https://academic.oup.com/dnaresearch/dnaresearch/article/26/2/183/5419551?searchresult=1	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/26/2/10.1093_dnares_dsz002/1/dsz002_supp.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/4/341/444964	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/341/444964		n	n
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables6.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables5.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables4.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables3.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables2.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/355/445136	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/355/445136	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/4/10.1093/dnares/dsu002/2/dsu002-dsu002supp_tables1.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/4/369/445591	https://academic.oup.com/dnaresearch/dnaresearch/article/21/4/369/445591		n	n
